,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1954-05-31,0.1018638225792721,0.08431358664642044,-0.15917961397877733,-0.23279241943856696,2.2255701130665195,2.0159105902622447
1954-06-30,0.10200875643250333,0.08264912288554177,-0.15409470712771278,-0.22578694772732827,2.2856418629591926,2.0519329571069305
1954-07-31,0.10310429025366047,0.08270891369016269,-0.15313465704534307,-0.2244610956666646,2.298383690039573,2.0668831507596486
1954-08-31,0.10629078971852911,0.08439432223099458,-0.15536706699238564,-0.2275425448099987,2.248612040246594,2.0410527324348697
1954-09-30,0.10510982724199294,0.0845440987794383,-0.15679947800092922,-0.22951684893569016,2.253859108531788,2.0483027310530035
1954-10-31,0.10631109610694242,0.08398945890540468,-0.15415626688030007,-0.22587192862430644,2.275021975322102,2.062265017063401
1954-11-30,0.08801183539613726,0.06670025373712075,-0.11971002567535487,-0.1776687701608433,2.9537445998309786,2.380830452461077
1954-12-31,0.08256266931966023,0.0626709767395069,-0.11279786029774794,-0.16783883695324667,3.1733827646513455,2.482782505930036
1955-01-31,0.08282667048248332,0.0626667054117152,-0.11254189099061614,-0.16747380856019597,3.1734088117526333,2.4838167982745114
1955-02-28,0.08081797687322442,0.06034553197302359,-0.10758726974006153,-0.16039400676152896,3.3194438928201513,2.544838948628335
1955-03-31,0.08091270693461909,0.060316441822249676,-0.10740871348583225,-0.1601383584500651,3.322690113431613,2.543975171484992
1955-04-30,0.08569602585108761,0.0635557274542216,-0.11254349368231667,-0.16747609432396893,3.1176409160813807,2.4669331557165632
1955-05-31,0.08573759468249309,0.06359978399924564,-0.11263500320438513,-0.16760660079602846,3.1158688040136457,2.465126925740913
1955-06-30,0.087137683534763,0.063539598463017,-0.11133967892884832,-0.16575841408252642,3.1115977174298393,2.4708414464325923
1955-07-31,0.08952695101886154,0.06308917476431943,-0.10814349930715528,-0.1611901648827725,3.1225813620530323,2.4846461451243886
1955-08-31,0.09022242032978524,0.06317086170767089,-0.10781638236893001,-0.1607219879029237,3.1217889007454027,2.4822382809480867
1955-09-30,0.09004895912953638,0.06309995470849297,-0.10775472564374516,-0.16063373025359767,3.1249412587043186,2.4841540229977594
1955-10-31,0.09021904917476867,0.06382494082520729,-0.10967338668036865,-0.1633782108943035,3.0914501165170907,2.4645269962771077
1955-11-30,0.08793741333179222,0.06300479934144275,-0.1091812092826015,-0.16267457933480614,3.1354689860813743,2.4860085129376923
1955-12-31,0.08885576434612916,0.0631842215868689,-0.10895209354485062,-0.16234693771622524,3.1252281706815075,2.481379602556606
1956-01-31,0.08844161166700121,0.06286479281562324,-0.10837933361871993,-0.16152762313341512,3.1460183761271323,2.4891755840847174
